id,posttypeid,acceptedanswerid,creationdate,score,viewcount,body,owneruserid,lasteditoruserid,lasteditordisplayname,lasteditdate,lastactivitydate,title,tags,answercount,commentcount,favoritecount,communityowneddate
1057,2,,2008-08-04T06:29:03.910,7,,"<p>Is it possible to settle this dispute?</p>

<p>My first thought is to look to a symbolic language, like <a href=""http://en.wikipedia.org/wiki/Maple_(software)"" rel=""noreferrer"">Maple</a>. I don't think that counts as floating point though.</p>

<p>In fact, how does one represent <em>i</em> (or <em>j</em> for the engineers) in a conventional programming language?</p>

<p>Perhaps a better example is sin(π) = 0? (Or have I missed the point again?)</p>
",55,13,,2010-01-05T14:00:22.227,2010-01-05T14:00:22.227,,,,1,,
1061,2,,2008-08-04T06:39:40.003,12,,"<p>The # char is indexed as punctuation and therefore ignored, so it looks like we'll remove the letter C from our word indexing ignore lists.</p>

<p>Tested it locally after doing that and rebuilding the indexes and I get results!</p>

<p>Looking at using a different word breaker language on the indexed column, so that those special characters aren't ignored.</p>

<p>EDIT: I also found <a href=""http://www.simple-talk.com/sql/learn-sql-server/sql-server-full-text-search-language-features/"" rel=""noreferrer"">this information</a>:</p>

<blockquote>
  <p>c# is indexed as c (if c is not in your noise word list, see more on noise word lists later), but C# is indexed as C# (in SQL 2005 and SQL 2000 running on Win2003 regardless if C or c is in your noise word list). It is not only C# that is stored as C#, but any capital letter followed by #. Conversely, c++ ( and any other lower-cased letter followed by a ++) is indexed as c (regardless of whether c is in your noise word list).</p>
</blockquote>
",3,1,Jeff Atwood,2008-08-04T07:06:45.393,2008-08-04T07:06:45.380,,,,0,,
1062,2,,2008-08-04T06:41:29.547,5,,"<p>The GNU C Library supports <a href=""http://www.gnu.org/software/libtool/manual/libc/Regular-Expressions.html"" rel=""noreferrer"">regular expressions</a>.  It's open, and the RE code seems to be easily extractable.</p>
",116,,,,2008-09-20T07:27:23.973,,,,0,,
1064,1,1096,2008-08-04T06:51:20.323,15,1202,"<p>I'd like to display 100 floating cubes using <code>DirectX</code> or <code>OpenGL</code>.</p>

<p>I'm looking for either some sample source code, or a description of the technique.  I have trouble getting more one cube to display correctly.</p>

<p>I've combed the net for a good series of tutorials and although they talk about how to do <code>3D</code> primitives, what I can't find is information on how to do large numbers of <code>3D</code> primitives - <code>cubes</code>, <code>spheres</code>, <code>pyramids</code>, and so forth.</p>
",,1753960,user5857081,2018-04-04T19:18:48.127,2018-04-04T19:18:48.127,Displaying 100 Floating Cubes Using DirectX OR OpenGL,<language-agnostic><opengl><3d><directx>,3,0,,
1065,2,,2008-08-04T06:52:32.270,32,,"<p>In general, you can't change the effective user id of the vi process, but you can do this:</p>

<pre><code>:w !sudo tee myfile
</code></pre>
",116,,,,2008-08-04T06:52:32.270,,,,3,,
1066,2,,2008-08-04T07:12:57.237,7,,"<p><a href=""https://stackoverflow.com/users/46/sven"">Sven</a>, you reached the same conclusion as I did: I found the Shockwave Flash Object, all be it from a slightly different route, but was stumped on how to load the files from somewhere other than file on disk/URL. The <a href=""https://www.f-in-box.com/dotnet/"" rel=""nofollow noreferrer"">F-IN-BOX</a>, although just a wrapper of the Shockwave Flash Object seems to provide much more functionality, which may just help me!</p>

<p>Shooting flys with bazookas may be fun, but an embeded web brower is not the path that I am looking for. :)</p>

<p><em>There was a link on Adobe's site that talked about ""Embedding and Communicating with the Macromedia Flash Player in C# Windows Applications"" but they seem to have removed it :(</em></p>
",231,1480104,FryHard,2019-02-28T19:34:47.230,2019-02-28T19:34:47.230,,,,0,,
1069,1,1073,2008-08-04T07:30:01.727,56,34585,"<p>I'm working on a <strong>multithreaded</strong> C++ application that is corrupting the heap.  The usual tools to locate this corruption seem to be inapplicable.  Old builds (18 months old) of the source code exhibit the same behaviour as the most recent release, so this has been around for a long time and just wasn't noticed; on the downside, source deltas can't be used to identify when the bug was introduced - there are <em>a lot</em> of code changes in the repository.</p>

<p>The prompt for crashing behaviuor is to generate throughput in this system - socket transfer of data which is munged into an internal representation.  I have a set of test data that will periodically cause the app to exception (various places, various causes - including heap alloc failing, thus: heap corruption).</p>

<p>The behaviour seems related to CPU power or memory bandwidth; the more of each the machine has, the easier it is to crash.  Disabling a hyper-threading core or a dual-core core reduces the rate of (but does not eliminate) corruption.  This suggests a timing related issue.</p>

<p>Now here's the rub:<br>
When it's run under a lightweight debug environment (say <code>Visual Studio 98 / AKA MSVC6</code>) the heap corruption is reasonably easy to reproduce - ten or fifteen minutes pass before something fails horrendously and exceptions, like an <code>alloc;</code> when running under a sophisticated debug environment (Rational Purify, <code>VS2008/MSVC9</code> or even Microsoft Application Verifier) the system becomes memory-speed bound and doesn't crash (Memory-bound: CPU is not getting above <code>50%</code>, disk light is not on, the program's going as fast it can, box consuming <code>1.3G</code> of 2G of RAM).  So, <strong>I've got a choice between being able to reproduce the problem (but not identify the cause) or being able to idenify the cause or a problem I can't reproduce.</strong></p>

<p>My current best guesses as to where to next is:</p>

<ol>
<li>Get an insanely grunty box (to replace the current dev box: 2Gb RAM in an <code>E6550 Core2 Duo</code>); this will make it possible to repro the crash causing mis-behaviour when running under a powerful debug environment; or</li>
<li>Rewrite operators <code>new</code> and <code>delete</code> to use <code>VirtualAlloc</code> and <code>VirtualProtect</code> to mark memory as read-only as soon as it's done with.  Run under <code>MSVC6</code> and have the OS catch the bad-guy who's writing to freed memory.  Yes, this is a sign of desperation: who the hell rewrites <code>new</code> and <code>delete</code>?!  I wonder if this is going to make it as slow as under Purify et al.</li>
</ol>

<p>And, no: Shipping with Purify instrumentation built in is not an option.</p>

<p>A colleague just walked past and asked ""Stack Overflow?  Are we getting stack overflows now?!?""</p>

<p>And now, the question: <strong>How do I locate the heap corruptor?</strong></p>

<hr>

<p>Update: balancing <code>new[]</code> and <code>delete[]</code> seems to have gotten a long way towards solving the problem.  Instead of 15mins, the app now goes about two hours before crashing.  Not there yet.  Any further suggestions? The heap corruption persists.</p>

<p>Update: a release build under Visual Studio 2008 seems dramatically better; current suspicion rests on the <code>STL</code> implementation that ships with <code>VS98</code>.</p>

<hr>

<blockquote>
  <ol start=""3"">
  <li>Reproduce the problem. <code>Dr Watson</code> will produce a dump that might be helpful in further analysis. </li>
  </ol>
</blockquote>

<p>I'll take a note of that, but I'm concerned that Dr Watson will only be tripped up after the fact, not when the heap is getting stomped on.</p>

<blockquote>
  <p>Another try might be using <code>WinDebug</code> as a debugging tool which is quite powerful being at the same time also lightweight.</p>
</blockquote>

<p>Got that going at the moment, again: not much help until something goes wrong.  I want to catch the vandal in the act.</p>

<blockquote>
  <p>Maybe these tools will allow you at least to narrow the problem to certain component.</p>
</blockquote>

<p>I don't hold much hope, but desperate times call for...</p>

<blockquote>
  <p>And are you sure that all the components of the project have correct runtime library settings (<code>C/C++ tab</code>, Code Generation category in VS 6.0 project settings)?</p>
</blockquote>

<p>No I'm not, and I'll spend a couple of hours tomorrow going through the workspace (58 projects in it) and checking they're all compiling and linking with the appropriate flags.
<hR>
Update: This took 30 seconds.  Select all projects in the <code>Settings</code> dialog, unselect until you find the project(s) that don't have the right settings (they all had the right settings).</p>
",257,1561378,Alex Miller,2012-09-16T10:09:41.643,2015-09-01T17:32:32.120,Heap corruption under Win32; how to locate?,<c++><windows><multithreading><debugging><memory>,15,5,27,2008-09-02T03:03:53.863
1070,1,1773,2008-08-04T07:34:44.137,25,20793,"<p>What is the correct way to get the process size on <code>Solaris, HP-UX</code> and <code>AIX</code>? Should we use <code>top</code> or <code>ps -o vsz</code> or something else?</p>
",236,395659,,2013-02-07T13:11:32.953,2018-02-09T15:19:06.037,Process size on UNIX,<unix><size>,4,0,2,
1071,2,,2008-08-04T07:45:38.717,2,,"<p>What I did when working against a database of unknown performance was to measure turnaround time on my queries.  I kept upping the thread count until turn-around time dropped, and dropping the thread count until turn-around time improved (well, it was processes in my environment, but whatever).  </p>

<p>There were moving averages and all sorts of metrics involved, but the take-away lesson was: just adapt to how things are working at the moment.  You never know when the DBAs will improve performance or hardware will be upgraded, or perhaps another process will come along to load down the system while you're running.  So adapt.</p>

<p>Oh, and another thing: avoid process switches if you can - batch things up.</p>

<hr>

<p>Oh, I should make this clear: this all happened at run time, not during development.</p>
",257,213550,Josh,2011-09-09T09:53:02.267,2011-09-09T09:53:02.267,,,,0,,
1072,2,,2008-08-04T07:48:51.440,1,,"<p>You tried old builds, but is there a reason you can't keep going further back in the repository history and seeing exactly when the bug was introduced?</p>

<p>Otherwise, I would suggest adding simple logging of some kind to help track down the problem, though I am at a loss of what specifically you might want to log.</p>

<p>If you can find out what exactly CAN cause this problem, via google and documentation of the exceptions you are getting, maybe that will give further insight on what to look for in the code.</p>
",122,,,,2008-08-04T07:48:51.440,,,,0,,
1073,2,,2008-08-04T07:51:02.997,27,,"<p>My first choice would be a dedicated heap tool such as <a href=""https://support.microsoft.com/en-us/kb/286470"" rel=""noreferrer"">pageheap.exe</a>.</p>

<p>Rewriting new and delete might be useful, but that doesn't catch the allocs committed by lower-level code. If this is what you want, better to Detour the <code>low-level alloc API</code>s using Microsoft Detours.</p>

<p>Also sanity checks such as: verify your run-time libraries match (release vs. debug, multi-threaded vs. single-threaded, dll vs. static lib), look for bad deletes (eg, delete where delete [] should have been used), make sure you're not mixing and matching your allocs.</p>

<p>Also try selectively turning off threads and see when/if the problem goes away.</p>

<p>What does the call stack etc look like at the time of the first exception?</p>
",,45459,,2015-09-01T17:32:32.120,2015-09-01T17:32:32.120,,,,0,,
1074,2,,2008-08-04T08:04:41.737,10,,"<p>Rex, I suspect a good place to start looking is solutions that <strong>compress the ViewState</strong> -- they're grabbing ViewState on the server before it's sent down to the client and gzipping it. That's exactly where you want to be.</p>

<ul>
<li><a href=""http://www.hanselman.com/blog/CommentView,guid,febce059-7e7c-439e-af3d-c53d250b3e9c.aspx"" rel=""noreferrer"">Scott Hanselman on ViewState Compression</a> (2005)</li>
<li><a href=""http://www.bloggingdeveloper.com/post/How-To-Compress-ViewState-in-ASPNET-20-ViewState-Compression-with-SystemIOCompression.aspx"" rel=""noreferrer"">ViewState Compression with System.IO.Compression</a> (2007)</li>
</ul>
",1,,,,2008-08-04T08:04:41.737,,,,0,,
1077,2,,2008-08-04T08:14:56.973,2,,"<p>The trouble with international standards is that pretty much noone uses them. I try where I can, but I am forced to use dd/mm/yyyy almost everywhere in real life, which means I am so used to it it's always a conscious process to use ISO-8601. For the majority of people who don't even try to use ISO-8601 it's even worse. If you can internationalize where you can, I think it's a great advantage.</p>
",214,,,,2008-08-04T08:14:56.973,,,,0,,
1082,2,,2008-08-04T08:21:07.570,4,,"<p>Yes, you are right to lock at the VSZ.</p>

<p><code>ps u</code> will give you the VSZ and RSS, which are the virtual memory size and resident set size.  The RSS is how much physical memory has been allocated to the process, and the VSZ is the virtual memory size of the process.  If you have several copies of a program running, a lot of the memory in the VSZ will be shared between those processes.</p>
",116,126039,,2016-06-15T07:59:03.733,2016-06-15T07:59:03.733,,,,1,,
1083,1,42406,2008-08-04T08:21:42.043,26,3449,"<p>I was wondering if there is any good and clean object-oriented programming (OOP) implementation of Bayesian filtering for spam and text classification? This is just for learning purposes.</p>
",260,2145800,Kevin,2018-02-21T07:56:04.990,2018-02-21T07:56:04.990,Object Oriented Bayesian Spam Filtering?,<oop><artificial-intelligence><bayesian><email-spam>,6,0,8,
