Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,Text
1129,2,1025,50dfff69-3d95-424b-8cf5-44229d3f730c,2008-08-04T04:48:40.697,77,"well, based on the documentation (http://msdn.microsoft.com/en-us/library/ms682411(VS.85).aspx) it looks like

1. security attributes (can pass null)
2. whether it's initially owned (can pass false)
3. the name of it

HTH"
1131,2,1028,a48ce428-f4b5-450f-84aa-7e11ca79ebbc,2008-08-04T04:58:40.300,,"The VB code looks something like this:

    hMutex = CreateMutex(ByVal 0&, 1, ByVal 0&)

The first parameter is a pointer to an SECURITY_ATTRIBUTES structure. If you don't know what it is, you don't need it. Pass NULL (0).

The second parameter is TRUE (non-zero, or 1) if the calling thread should take ownership of the mutex. FALSE otherwise.

The third parameter is the mutex name and may be NULL (0), as shown. If you need a named mutex, pass the name (anything unique) in. Not sure whether the VB wrapper marshals the length-prefixed VB string type (BSTR) over to a null-terminated Ascii/Unicode string if not, you'll need to do that and numerous examples are out there.

Good luck!"
1136,1,1033,33a3f472-922d-4868-9551-8edb28ca3f5b,2008-08-04T05:15:35.773,87,IP to Country?
1137,3,1033,33a3f472-922d-4868-9551-8edb28ca3f5b,2008-08-04T05:15:35.773,87,<ip><lookup><country><iso-3166-1-alpha-2>
1138,2,1033,33a3f472-922d-4868-9551-8edb28ca3f5b,2008-08-04T05:15:35.773,87,Does anyone know of a simple way to retrieve the country for a given IP Address? Preferably in ISO_3166-1 format?
1141,2,1034,cf5c11a5-55b1-47a2-ac48-61f60401e980,2008-08-04T05:21:59.660,116,"Here's a nice free service with a public API:
<http://www.hostip.info/use.html>"
1147,2,1043,b984af5b-1a7a-4e08-93fb-99d69a96c0af,2008-08-04T05:59:53.000,55,"You can use this program, [Handle](http://technet.microsoft.com/en-us/sysinternals/bb896655.aspx), to find which process has the lock on your file. It's a command-line tool, so I guess you use the output from that... I'm not sure about finding it programmatically.

If deleting the file can wait, you could specify it for deletion when your computer next starts up:

1.
Start REGEDT32 (W2K) or REGEDIT (WXP) and navigate to:
HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager

2.

* W2K: Edit, Add Value..., Data Type: REG_MULTI_SZ, Value Name:
PendingFileRenameOperations, OK

* WXP: Edit, New, Multi-String Value, [enter]
PendingFileRenameOperations

3.
In the Data area, enter ""\??\"" + filename to be deleted. LFNs may
be entered without being embedded in quotes. To delete ""C:\Long
Directory Name\Long File Name.exe"", enter the following data:

\??\C:\Long Directory Name\Long File Name.exe

Then press OK.

4.
The ""destination file name"" is a null (zero) string. It is entered
as follows:

* W2K: Edit, Binary, select Data Format: Hex, click at the end of the
hex string, enter 0000 (four zeros), OK.

* WXP: Right-click the value, choose ""Modify Binary Data"", click at the
end of the hex string, enter 0000 (four zeros), OK.

5.
Close REGEDT32/REGEDIT and reboot to delete the file.

(Shamelessly stolen from [some random forum](http://www.pcreview.co.uk/forums/thread-1581158.php), for posterity's sake.)"
1148,2,1044,2169d89c-417c-4c37-8811-b859523478cc,2008-08-04T06:01:52.873,227,"Killing other processes is not a healthy thing to do. If your scenario involves something like uninstallation, you could use the **MoveFileEx** api function (<http://msdn.microsoft.com/en-us/library/aa365240(VS.85).aspx>) to mark the file for deletion upon next reboot.

If it appears that you really need to delete a file in use by another process, I'd recommend re-considering the actual problem before considering any solutions."
1151,2,1047,fccf2909-af74-4ce1-9f07-791866aa4de7,2008-08-04T06:10:16.600,227,"Quoting a much-replicated help page about Indexing Service query language:

> To use specially treated characters such as &, |, ^, #, @, $, (, ), in a query, enclose your query in quotation marks (“).

As far as I know, full text search in MSSQL is also done by the Indexing Service, so this might help."
1153,2,1049,9de15b35-5feb-4bdc-b878-0013a412231f,2008-08-04T06:12:11.447,234,"If you want to do it programatically. I'm not sure... and I'd really recommend against it.
If you're just troubleshooting stuff on your own machine, [SysInternals Process Explorer](http://technet.microsoft.com/en-us/sysinternals/bb896653.aspx) can help you

Run it, use the Find Handle command (I think it's either in the find or handle menu), and search for the name of your file. Once the handle(s) is found, you can forcibly close them.

You can then delete the file and so on.

**Beware**, doing this may cause the program which owns the handles to behave strangely, as you've just pulled the proverbial rug out from under it, but it works well when you are debugging your own errant code, or when visual studio / windows explorer is being crap and not releasing file handles even though you told them to close the file ages ago... sigh :-)"
1154,2,1050,8b01d2be-e050-4f56-93fe-e37ce76d57a2,2008-08-04T06:14:42.690,234,"Oh, one big hack I employed years ago, is that windows won't let you *delete* files, but it does let you *move* them.

Pseudo-sort-of-code:

    mv %WINDIR%\System32\mfc42.dll %WINDIR\System32\mfc42.dll.old
    Install new mfc42.dll
    Tell user to save work and restart applications

Upon restart, the apps loaded the new mfc42.dll, and all was well. That, coupled with PendingFileOperations to delete the old one on system restart, worked pretty well"
1156,2,1055,1e4ba565-28f0-466b-9ee1-4120d9d4336d,2008-08-04T06:23:51.847,234,"try [libpcre](http://www.pcre.org/)

If you're stuck on windows they have a windows port which should work. I know [e-texteditor](http://e-texteditor.com) uses it, so at least that's proof it works :-)"
1157,2,1056,aac7b218-4b5d-4bc0-b4bf-6d4e1a37e251,2008-08-04T06:26:22.370,234,"A lot of people (including my company) seem to use MaxMind GeoIP.

They have a free version [GeoLite](http://www.maxmind.com/app/geoip_country) which is not as accurate as the paid version, but if you're just after something simple, it may be good enough."
1158,2,1051,fa785f3d-05f1-4a9c-ae03-8e4654d3a067,2008-08-04T06:15:30.363,,"The typical method is as follows. You've said you want to do this in C# so here goes...

 1. If you don't know which process has the file locked, you'll need to examine each process's handle list, and query each handle to determine if it identifies the locked file. Doing this in C# will likely require P/Invoke or an intermediary C++/CLI to call the native APIs you'll need.
 2. Once you've figured out which process(es) have the file locked, you'll need to safely inject a small native DLL into the process (you can also inject a managed DLL, but this is messier, as you then have to start or attach to the .NET runtime).
 3. That bootstrap DLL then closes the handle using CloseHandle etc.

Essentially: the way to unlock a ""locked"" file is to inject a DLL into the offending process's address space and close it yourself. You can do this using native or managed code. No matter what, you're going to need a small amount of native code or at least P/Invoke into the same.

Good luck!"
1159,5,1051,0aca6cd9-8ace-4952-977f-846aceda942e,2008-08-04T06:26:43.900,,"The typical method is as follows. You've said you want to do this in C# so here goes...

 1. If you don't know which process has the file locked, you'll need to examine each process's handle list, and query each handle to determine if it identifies the locked file. Doing this in C# will likely require P/Invoke or an intermediary C++/CLI to call the native APIs you'll need.
 2. Once you've figured out which process(es) have the file locked, you'll need to safely inject a small native DLL into the process (you can also inject a managed DLL, but this is messier, as you then have to start or attach to the .NET runtime).
 3. That bootstrap DLL then closes the handle using CloseHandle etc.

Essentially: the way to unlock a ""locked"" file is to inject a DLL into the offending process's address space and close it yourself. You can do this using native or managed code. No matter what, you're going to need a small amount of native code or at least P/Invoke into the same.

Helpful links:

  - <http://www.codeproject.com/KB/threads/winspy.aspx>
  - <http://damianblog.com/2008/07/02/net-code-injection/>

Good luck!"
1160,2,1057,95b9810b-08a4-4259-ae76-596f67742a65,2008-08-04T06:29:03.910,55,"Is it possible to settle this dispute?

My first thought is to look to a symbolic language, like [Maple](http://en.wikipedia.org/wiki/Maple_(software). I don't think that counts as floating point though.

In fact, how does one represent _i_ (or _j_ for the engineers) in a conventional programming language?

Perhaps a better example is sin(π) = 0? (Or have I missed the point again?)"
1166,2,1062,754f4410-02d6-4ba2-8ab1-618490e1a445,2008-08-04T06:41:29.547,116,"The GNU C Library supports [regular expressions][1].  It's open, and the RE code seems to be easily extractable.

  [1]: http://www.gnu.org/software/libtool/manual/libc/Regular-Expressions.html"
1170,1,1064,3812fba1-2900-4fe6-b3eb-e13d382c7c31,2008-08-04T06:51:20.323,,How To Display 100 Floating Cubes Using DirectX OR OpenGL?
1171,3,1064,3812fba1-2900-4fe6-b3eb-e13d382c7c31,2008-08-04T06:51:20.323,,<language-agnostic><opengl><3d><directx>
1172,2,1064,3812fba1-2900-4fe6-b3eb-e13d382c7c31,2008-08-04T06:51:20.323,,"I'd like to display ~100 floating cubes using DirectX or OpenGL.

I'm looking for either some sample source code, or a description of the technique. I know this kind of thing is easy for you accomplished 3D gurus out there but I have enough trouble getting even one cube to display correctly.

I've combed the net for a good series of tutorials and although they talk about how to do 3D primitives, what I can't find is information on how to do large numbers of 3D primitives - cubes, spheres, pyramids, and so forth.

Thanks! Any help is appreciated."
